ds,trend,additive_terms,additive_terms_lower,additive_terms_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,holidays,holidays_lower,holidays_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2020-05-25T00:00:00Z,105953.69173992984,-18595.700980966263,-18595.700980966263,-18595.700980966263,0,0,0,0,0,0,-6971.5995466616205,-6971.5995466616205,-6971.5995466616205,0,0,0,0,0,0,0,0,0,0,0,0,-6971.5995466616205,-6971.5995466616205,-6971.5995466616205,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434304644,-11624.101434304644,-11624.101434304644,0,0,0,72856.93622417268,102135.9454376676,105953.69173992984,105953.69173992984,87357.99075896357
2020-05-26T00:00:00Z,106944.99158550968,-2087.516490357528,-2087.516490357528,-2087.516490357528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.516490357528,-2087.516490357528,-2087.516490357528,0,0,0,89825.72329656164,120484.68544499943,106944.99158550968,106944.99158550968,104857.47509515216
2020-05-27T00:00:00Z,108270.66651049152,3550.6262555028375,3550.6262555028375,3550.6262555028375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.6262555028375,3550.6262555028375,3550.6262555028375,0,0,0,97458.62250585848,126550.5933823098,108270.66651049152,108270.66651049152,111821.29276599435
2020-05-28T00:00:00Z,109596.34143547331,7696.001354119691,7696.001354119691,7696.001354119691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354119691,7696.001354119691,7696.001354119691,0,0,0,102803.40638222976,132630.71209326165,109596.34143547331,109596.34143547331,117292.342789593
2020-05-29T00:00:00Z,110922.0163604551,8056.991472770512,8056.991472770512,8056.991472770512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472770512,8056.991472770512,8056.991472770512,0,0,0,103846.7357061317,134670.1752282471,110922.0163604551,110922.0163604551,118979.00783322562
2020-05-30T00:00:00Z,112247.69128543693,2552.073411563199,2552.073411563199,2552.073411563199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411563199,2552.073411563199,2552.073411563199,0,0,0,99090.19783128133,129299.91610198321,112247.69128543693,112247.69128543693,114799.76469700012
2020-05-31T00:00:00Z,113573.36621041872,-8144.074569290742,-8144.074569290742,-8144.074569290742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569290742,-8144.074569290742,-8144.074569290742,0,0,0,89514.01854301438,120385.99770230264,113573.36621041872,113573.36621041872,105429.29164112799
2020-06-01T00:00:00Z,114899.04113540052,-11624.101434302136,-11624.101434302136,-11624.101434302136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434302136,-11624.101434302136,-11624.101434302136,0,0,0,88382.88575314636,118023.07293229301,114899.04113540052,114899.04113540052,103274.93970109838
2020-06-02T00:00:00Z,116580.04193040798,-2087.516490350353,-2087.516490350353,-2087.516490350353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.516490350353,-2087.516490350353,-2087.516490350353,0,0,0,99235.99874354454,130108.86337601652,116580.04193040798,116580.04193040798,114492.52544005764
2020-06-03T00:00:00Z,118261.04272541542,3550.6262555048525,3550.6262555048525,3550.6262555048525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.6262555048525,3550.6262555048525,3550.6262555048525,0,0,0,105641.27879979066,136999.14590187854,118261.04272541542,118261.04272541542,121811.66898092028
2020-06-04T00:00:00Z,119942.04352042287,7696.001354116974,7696.001354116974,7696.001354116974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354116974,7696.001354116974,7696.001354116974,0,0,0,112584.01145830525,142227.73073672887,119942.04352042287,119942.04352042287,127638.04487453985
2020-06-05T00:00:00Z,121623.04431543034,8056.991472765827,8056.991472765827,8056.991472765827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472765827,8056.991472765827,8056.991472765827,0,0,0,115457.05269309584,145477.9972637398,121623.04431543034,121623.04431543034,129680.03578819617
2020-06-06T00:00:00Z,123304.0451104378,2552.0734115490764,2552.0734115490764,2552.0734115490764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.0734115490764,2552.0734115490764,2552.0734115490764,0,0,0,110574.97120365447,141175.82775802934,123304.0451104378,123304.0451104378,125856.11852198688
2020-06-07T00:00:00Z,124985.04590544522,-8144.0745692963,-8144.0745692963,-8144.0745692963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.0745692963,-8144.0745692963,-8144.0745692963,0,0,0,101264.74929364557,131186.21260526052,124985.04590544522,124985.04590544522,116840.97133614893
2020-06-08T00:00:00Z,127095.47467944965,-11624.101434299622,-11624.101434299622,-11624.101434299622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434299622,-11624.101434299622,-11624.101434299622,0,0,0,101278.76173748005,130834.6370675539,127095.47467944965,127095.47467944965,115471.37324515003
2020-06-09T00:00:00Z,129205.90345345414,-2087.516490381564,-2087.516490381564,-2087.516490381564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.516490381564,-2087.516490381564,-2087.516490381564,0,0,0,112940.20241127323,143242.13569930693,129205.90345345414,129205.90345345414,127118.38696307258
2020-06-10T00:00:00Z,131316.33222745857,3550.6262555098374,3550.6262555098374,3550.6262555098374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.6262555098374,3550.6262555098374,3550.6262555098374,0,0,0,119978.00106873122,149797.95575358786,131316.33222745857,131316.33222745857,134866.95848296842
2020-06-11T00:00:00Z,133426.76100146305,7696.001354121412,7696.001354121412,7696.001354121412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354121412,7696.001354121412,7696.001354121412,0,0,0,125205.35184742344,156280.56913154738,133426.76100146305,133426.76100146305,141122.76235558445
2020-06-12T00:00:00Z,135537.18977546747,8056.991472766103,8056.991472766103,8056.991472766103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472766103,8056.991472766103,8056.991472766103,0,0,0,128416.59382109166,159239.65253491726,135537.18977546747,135537.18977546747,143594.18124823357
2020-06-13T00:00:00Z,137647.6185494719,2552.073411545676,2552.073411545676,2552.073411545676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411545676,2552.073411545676,2552.073411545676,0,0,0,126473.94030127669,155098.4100404057,137647.6185494719,137647.6185494719,140199.69196101758
2020-06-14T00:00:00Z,140155.32446020012,-8144.0745692700475,-8144.0745692700475,-8144.0745692700475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.0745692700475,-8144.0745692700475,-8144.0745692700475,0,0,0,117083.8149443354,146708.72076741752,140155.32446020012,140155.32446020012,132011.24989093008
2020-06-15T00:00:00Z,142663.03037092832,-11624.10143429711,-11624.10143429711,-11624.10143429711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.10143429711,-11624.10143429711,-11624.10143429711,0,0,0,115270.50631257523,146494.54950319236,142663.03037092832,142663.03037092832,131038.92893663122
2020-06-16T00:00:00Z,145170.73628165654,-2087.516490375289,-2087.516490375289,-2087.516490375289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.516490375289,-2087.516490375289,-2087.516490375289,0,0,0,127729.00017985709,157577.01614172547,145170.73628165654,145170.73628165654,143083.21979128124
2020-06-17T00:00:00Z,147678.44219238474,3550.62625551185,3550.62625551185,3550.62625551185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.62625551185,3550.62625551185,3550.62625551185,0,0,0,135782.66129288296,166255.4757872176,147678.44219238474,147678.44219238474,151229.0684478966
2020-06-18T00:00:00Z,150186.14810311297,7696.001354122273,7696.001354122273,7696.001354122273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354122273,7696.001354122273,7696.001354122273,0,0,0,143276.62150406343,171952.75779458592,150186.14810311297,150186.14810311297,157882.14945723524
2020-06-19T00:00:00Z,152693.85401384116,8056.991472766377,8056.991472766377,8056.991472766377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472766377,8056.991472766377,8056.991472766377,0,0,0,145324.86270154995,176178.84086321853,152693.85401384116,152693.85401384116,160750.84548660755
2020-06-20T00:00:00Z,155384.11120462712,2552.073411578447,2552.073411578447,2552.073411578447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411578447,2552.073411578447,2552.073411578447,0,0,0,143889.99216120498,172757.08515780256,155384.11120462712,155384.11120462712,157936.18461620557
2020-06-21T00:00:00Z,158074.3683954131,-8144.074569270908,-8144.074569270908,-8144.074569270908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569270908,-8144.074569270908,-8144.074569270908,0,0,0,134483.57007005025,165351.66784375472,158074.3683954131,158074.3683954131,149930.29382614218
2020-06-22T00:00:00Z,160764.62558619914,-11624.10143429149,-11624.10143429149,-11624.10143429149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.10143429149,-11624.10143429149,-11624.10143429149,0,0,0,133599.81577417438,163827.42788228558,160764.62558619914,160764.62558619914,149140.52415190765
2020-06-23T00:00:00Z,163454.8827769851,-2087.516490367213,-2087.516490367213,-2087.516490367213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.516490367213,-2087.516490367213,-2087.516490367213,0,0,0,146409.37351285157,176304.82278872794,163454.8827769851,163454.8827769851,161367.36628661788
2020-06-24T00:00:00Z,166145.139967771,3550.626255513865,3550.626255513865,3550.626255513865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.626255513865,3550.626255513865,3550.626255513865,0,0,0,154487.80175471315,186012.01104932686,166145.139967771,166145.139967771,169695.76622328488
2020-06-25T00:00:00Z,168835.39715855697,7696.001354113907,7696.001354113907,7696.001354113907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354113907,7696.001354113907,7696.001354113907,0,0,0,161589.46745523627,191542.47957256425,168835.39715855697,168835.39715855697,176531.3985126709
2020-06-26T00:00:00Z,171525.654349343,8056.991472766648,8056.991472766648,8056.991472766648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472766648,8056.991472766648,8056.991472766648,0,0,0,164357.97880265696,195416.20423325326,171525.654349343,171525.654349343,179582.64582210965
2020-06-27T00:00:00Z,174215.911540129,2552.073411569686,2552.073411569686,2552.073411569686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411569686,2552.073411569686,2552.073411569686,0,0,0,163194.2224573011,191177.34856718025,174215.911540129,174215.911540129,176767.9849516987
2020-06-28T00:00:00Z,176906.16873091494,-8144.074569281168,-8144.074569281168,-8144.074569281168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569281168,-8144.074569281168,-8144.074569281168,0,0,0,154395.11191524158,183729.96508387776,176906.16873091494,176906.16873091494,168762.09416163378
2020-06-29T00:00:00Z,179596.42592170092,-11624.101434288978,-11624.101434288978,-11624.101434288978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434288978,-11624.101434288978,-11624.101434288978,0,0,0,154386.45299488405,183810.87864111163,179596.42592170092,179596.42592170092,167972.32448741194
2020-06-30T00:00:00Z,182286.6831124869,-2087.5164903609384,-2087.5164903609384,-2087.5164903609384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.5164903609384,-2087.5164903609384,-2087.5164903609384,0,0,0,165342.09710665123,196035.93168439416,182286.6831124869,182286.6831124869,180199.16662212598
2020-07-01T00:00:00Z,184976.94030327286,3550.626255499954,3550.626255499954,3550.626255499954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.626255499954,3550.626255499954,3550.626255499954,0,0,0,174009.19440293405,203265.24522557476,184976.94030327286,184976.94030327286,188527.5665587728
2020-07-02T00:00:00Z,187667.19749405884,7696.001354114768,7696.001354114768,7696.001354114768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354114768,7696.001354114768,7696.001354114768,0,0,0,179822.70813494685,210188.87137486285,187667.19749405884,187667.19749405884,195363.1988481736
2020-07-03T00:00:00Z,190357.45468484488,13067.4454125838,13067.4454125838,13067.4454125838,0,0,0,0,0,0,5010.453939821837,5010.453939821837,5010.453939821837,0,0,0,5010.453939821837,5010.453939821837,5010.453939821837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472761963,8056.991472761963,8056.991472761963,0,0,0,188790.64111335625,218149.066426807,190357.45468484488,190357.45468484488,203424.90009742868
2020-07-04T00:00:00Z,193047.71187563078,507.9104797389674,507.9104797389674,507.9104797389674,0,0,0,0,0,0,-2044.1629318219564,-2044.1629318219564,-2044.1629318219564,-2044.1629318219564,-2044.1629318219564,-2044.1629318219564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411560924,2552.073411560924,2552.073411560924,0,0,0,178505.91783002566,207438.45756725135,193047.71187563078,193047.71187563078,193555.62235536973
2020-07-05T00:00:00Z,195737.96906641676,-8144.074569291428,-8144.074569291428,-8144.074569291428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569291428,-8144.074569291428,-8144.074569291428,0,0,0,172408.96320256186,203277.5353967233,195737.96906641676,195737.96906641676,187593.89449712532
2020-07-06T00:00:00Z,198428.2262572027,-11624.101434304199,-11624.101434304199,-11624.101434304199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434304199,-11624.101434304199,-11624.101434304199,0,0,0,172692.6549295963,201297.4644561564,198428.2262572027,198428.2262572027,186804.1248228985
2020-07-07T00:00:00Z,201118.48344798875,-2087.5164903537648,-2087.5164903537648,-2087.5164903537648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.5164903537648,-2087.5164903537648,-2087.5164903537648,0,0,0,184598.19706815644,213492.95674438475,201118.48344798875,201118.48344798875,199030.96695763498
2020-07-08T00:00:00Z,203808.74063877473,3550.6262555034523,3550.6262555034523,3550.6262555034523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.6262555034523,3550.6262555034523,3550.6262555034523,0,0,0,191770.22163771707,222935.01565679203,203808.74063877473,203808.74063877473,207359.36689427818
2020-07-09T00:00:00Z,206498.99782956063,7696.001354119207,7696.001354119207,7696.001354119207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354119207,7696.001354119207,7696.001354119207,0,0,0,199794.43442007896,229455.704716683,206498.99782956063,206498.99782956063,214194.99918367984
2020-07-10T00:00:00Z,209189.2550203466,8056.991472767198,8056.991472767198,8056.991472767198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472767198,8056.991472767198,8056.991472767198,0,0,0,202771.2602958962,232227.88159586198,209189.2550203466,209189.2550203466,217246.2464931138
2020-07-11T00:00:00Z,211879.51221113265,2552.0734115575237,2552.0734115575237,2552.0734115575237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.0734115575237,2552.0734115575237,2552.0734115575237,0,0,0,199890.7046413903,229919.3936674654,211879.51221113265,211879.51221113265,214431.58562269018
2020-07-12T00:00:00Z,214569.7694019186,-8144.0745692922865,-8144.0745692922865,-8144.0745692922865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.0745692922865,-8144.0745692922865,-8144.0745692922865,0,0,0,192092.80251539598,221474.54958909986,214569.7694019186,214569.7694019186,206425.69483262632
2020-07-13T00:00:00Z,217260.02659270458,-11624.101434301687,-11624.101434301687,-11624.101434301687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434301687,-11624.101434301687,-11624.101434301687,0,0,0,190261.742771089,220359.79714138465,217260.02659270458,217260.02659270458,205635.92515840288
2020-07-14T00:00:00Z,219950.28378349054,-2087.516490346589,-2087.516490346589,-2087.516490346589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.516490346589,-2087.516490346589,-2087.516490346589,0,0,0,203556.14993410755,231842.2725031797,219950.28378349054,219950.28378349054,217862.76729314396
2020-07-15T00:00:00Z,222640.54097427652,3550.6262555069525,3550.6262555069525,3550.6262555069525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.6262555069525,3550.6262555069525,3550.6262555069525,0,0,0,211450.51407929402,242481.13467378504,222640.54097427652,222640.54097427652,226191.16722978346
2020-07-16T00:00:00Z,225330.7981650625,7696.001354123645,7696.001354123645,7696.001354123645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354123645,7696.001354123645,7696.001354123645,0,0,0,218006.10650434578,248221.7419641809,225330.7981650625,225330.7981650625,233026.79951918614
2020-07-17T00:00:00Z,228021.05535584845,8056.991472767221,8056.991472767221,8056.991472767221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472767221,8056.991472767221,8056.991472767221,0,0,0,222194.84415165626,251067.40367778004,228021.05535584845,228021.05535584845,236078.04682861568
2020-07-18T00:00:00Z,230711.3125466345,2552.073411590294,2552.073411590294,2552.073411590294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411590294,2552.073411590294,2552.073411590294,0,0,0,218424.3233803063,247536.12110026702,230711.3125466345,230711.3125466345,233263.3859582248
2020-07-19T00:00:00Z,233401.56973742048,-8144.074569302548,-8144.074569302548,-8144.074569302548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569302548,-8144.074569302548,-8144.074569302548,0,0,0,209922.5465731699,238699.8023934004,233401.56973742048,233401.56973742048,225257.49516811792
2020-07-20T00:00:00Z,236091.82692820637,-11624.101434296064,-11624.101434296064,-11624.101434296064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434296064,-11624.101434296064,-11624.101434296064,0,0,0,208852.17335954905,239133.73595347206,236091.82692820637,236091.82692820637,224467.72549391031
2020-07-21T00:00:00Z,238782.08411899235,-2087.516490339415,-2087.516490339415,-2087.516490339415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.516490339415,-2087.516490339415,-2087.516490339415,0,0,0,222255.00701753612,251590.0733752341,238782.08411899235,238782.08411899235,236694.56762865293
2020-07-22T00:00:00Z,241472.3413097784,3550.6262554915565,3550.6262554915565,3550.6262554915565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.6262554915565,3550.6262554915565,3550.6262554915565,0,0,0,229420.61495379193,260042.9962681892,241472.3413097784,241472.3413097784,245022.96756526994
2020-07-23T00:00:00Z,244162.59850056435,7696.001354120927,7696.001354120927,7696.001354120927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.001354120927,7696.001354120927,7696.001354120927,0,0,0,236860.81767283127,267113.72245425434,244162.59850056435,244162.59850056435,251858.59985468528
2020-07-24T00:00:00Z,246852.85569135033,8056.991472767495,8056.991472767495,8056.991472767495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.991472767495,8056.991472767495,8056.991472767495,0,0,0,239394.42142401444,269290.888042295,246852.85569135033,246852.85569135033,254909.84716411782
2020-07-25T00:00:00Z,249543.11288213628,2552.073411581532,2552.073411581532,2552.073411581532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411581532,2552.073411581532,2552.073411581532,0,0,0,237296.4281581048,266528.28066415334,249543.11288213628,249543.11288213628,252095.18629371782
2020-07-26T00:00:00Z,252233.37007292226,-8144.074569308106,-8144.074569308106,-8144.074569308106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8144.074569308106,-8144.074569308106,-8144.074569308106,0,0,0,230089.00192699378,259279.12726360754,252233.37007292226,252233.37007292226,244089.29550361415
2020-07-27T00:00:00Z,254923.62726370824,-11624.101434296665,-11624.101434296665,-11624.101434296665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11624.101434296665,-11624.101434296665,-11624.101434296665,0,0,0,227901.37483024673,258445.1821816253,254923.62726370824,254923.62726370824,243299.52582941158
2020-07-28T00:00:00Z,257613.8844544942,-2087.5164903715263,-2087.5164903715263,-2087.5164903715263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2087.5164903715263,-2087.5164903715263,-2087.5164903715263,0,0,0,239867.3346609488,270301.33444440115,257613.8844544942,257613.8844544942,255526.36796412268
2020-07-29T00:00:00Z,260304.14164528018,3550.6262554965415,3550.6262554965415,3550.6262554965415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.6262554965415,3550.6262554965415,3550.6262554965415,0,0,0,249136.05584276604,278386.1326258195,260295.55684878817,260314.42154260515,263854.7679007767
2020-07-30T00:00:00Z,262994.3988360662,7696.0013541253675,7696.0013541253675,7696.0013541253675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7696.0013541253675,7696.0013541253675,7696.0013541253675,0,0,0,255806.8308418377,284797.0879706502,262897.6276226601,263061.4944344329,270690.4001901916
2020-07-31T00:00:00Z,265684.6560268522,8056.99147276777,8056.99147276777,8056.99147276777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056.99147276777,8056.99147276777,8056.99147276777,0,0,0,259664.8386840625,290265.49621384725,265470.5181142919,265853.43216424284,273741.64749962
2020-08-01T00:00:00Z,268374.91321763815,2552.073411572771,2552.073411572771,2552.073411572771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.073411572771,2552.073411572771,2552.073411572771,0,0,0,255652.9778557522,286348.88039798755,268007.97585771437,268680.04193521786,270926.98662921094
